timestamp,glucose,true_bg,twin_mean,twin_p95,twin_p5,twin_std,predicted_30m,target_30m
2026-04-15T20:37:30+00:00,2.71,3.2759,2.2,2.2,2.2,0.81,3.52,5.4993
2026-04-15T20:40:00+00:00,2.65,3.3882,2.2,2.2,2.2,0.79,2.71,5.7066
2026-04-15T20:42:30+00:00,2.7,3.501,2.2,2.2,2.2,0.83,2.8,5.9099
2026-04-15T20:45:00+00:00,2.82,3.6141,2.2,2.2,2.2,0.77,3.46,6.109
2026-04-15T20:47:30+00:00,2.93,3.7271,2.2,2.2,2.2,0.89,3.9,6.3038
2026-04-15T20:50:00+00:00,3.14,3.9564,2.2,2.2,2.2,0.85,4.85,6.4942
2026-04-15T20:52:30+00:00,3.22,4.1843,2.2,2.2,2.2,0.92,4.82,6.68
2026-04-15T20:55:00+00:00,3.59,4.4104,2.2,2.2,2.2,0.93,6.72,6.8611
2026-04-15T20:57:30+00:00,3.82,4.6341,2.2,2.2,2.2,1.08,7.27,7.0377
2026-04-15T21:00:00+00:00,4.24,4.8553,2.22,2.27,2.2,1.09,8.72,7.2094
2026-04-15T21:02:30+00:00,4.51,5.0733,2.3,2.64,2.2,1.23,9.0,7.3765
2026-04-15T21:05:00+00:00,4.62,5.2881,2.65,4.0,2.2,1.21,8.19,7.5389
2026-04-15T21:07:30+00:00,4.59,5.4993,2.45,3.51,2.2,1.3,6.76,7.6965
2026-04-15T21:10:00+00:00,4.51,5.7066,2.33,3.2,2.2,1.35,5.11,7.8494
2026-04-15T21:12:30+00:00,4.44,5.9099,2.2,2.21,2.2,1.33,4.04,7.9976
2026-04-15T21:15:00+00:00,4.85,6.109,2.2,2.2,2.2,1.36,6.42,8.1412
2026-04-15T21:17:30+00:00,5.15,6.3038,2.43,3.8,2.2,1.37,7.69,8.2801
2026-04-15T21:20:00+00:00,5.5,6.4942,2.86,4.06,2.2,1.37,8.96,8.4146
2026-04-15T21:22:30+00:00,5.55,6.68,3.05,4.64,2.2,1.42,8.06,8.5445
2026-04-15T21:25:00+00:00,5.39,6.8611,2.67,3.82,2.2,1.48,5.95,8.6699
2026-04-15T21:27:30+00:00,5.51,7.0377,2.39,3.22,2.2,1.55,6.13,8.7908
2026-04-15T21:30:00+00:00,5.74,7.2094,2.59,4.24,2.2,1.51,7.15,8.9073
2026-04-15T21:32:30+00:00,5.71,7.3765,3.08,4.4,2.2,1.52,6.25,9.0195
2026-04-15T21:35:00+00:00,5.82,7.5389,2.56,3.59,2.2,1.61,6.49,9.1274
2026-04-15T21:37:30+00:00,5.74,7.6965,3.06,5.29,2.2,1.49,5.46,9.2312
2026-04-15T21:40:00+00:00,5.75,7.8494,2.67,3.72,2.2,1.56,5.33,9.331
2026-04-15T21:42:30+00:00,6.25,7.9976,2.74,4.24,2.2,1.55,8.51,9.4268
2026-04-15T21:45:00+00:00,6.73,8.1412,4.44,6.82,2.57,1.28,10.83,9.5188
2026-04-15T21:47:30+00:00,7.28,8.2801,5.89,8.24,3.6,1.24,13.07,9.607
2026-04-15T21:50:00+00:00,7.81,8.4146,6.86,8.74,4.68,1.26,14.71,9.6915
2026-04-15T21:52:30+00:00,8.4,8.5445,8.47,10.03,5.93,1.31,16.35,9.7725
2026-04-15T21:55:00+00:00,8.82,8.6699,9.71,11.56,7.8,1.44,16.49,9.85
2026-04-15T21:57:30+00:00,9.06,8.7908,10.17,12.71,7.75,1.39,15.33,9.9242
2026-04-15T22:00:00+00:00,9.13,8.9073,10.41,13.07,8.11,1.28,13.39,9.9951
2026-04-15T22:02:30+00:00,8.76,9.0195,9.21,11.85,7.36,1.11,9.06,10.0628
2026-04-15T22:05:00+00:00,8.24,9.1274,7.69,9.16,5.61,1.14,4.63,10.1274
2026-04-15T22:07:30+00:00,8.04,9.2312,5.33,7.48,3.09,1.57,3.43,10.1888
2026-04-15T22:10:00+00:00,7.96,9.331,4.06,5.4,2.55,1.89,3.52,10.2472
2026-04-15T22:12:30+00:00,7.97,9.4268,4.15,5.46,2.59,1.82,4.34,10.3027
2026-04-15T22:15:00+00:00,8.11,9.5188,4.25,6.36,2.61,1.79,6.07,10.3554
2026-04-15T22:17:30+00:00,8.55,9.607,4.85,6.3,3.47,1.64,9.43,10.4054
2026-04-15T22:20:00+00:00,8.72,9.6915,6.67,8.49,4.59,1.26,10.34,10.4528
2026-04-15T22:22:30+00:00,9.2,9.7725,8.05,10.16,5.51,0.9,13.13,10.4976
2026-04-15T22:25:00+00:00,9.04,9.85,9.43,11.46,7.79,1.0,10.93,10.54
2026-04-15T22:27:30+00:00,9.09,9.9242,9.07,10.87,7.42,0.95,10.66,10.58
2026-04-15T22:30:00+00:00,9.06,9.9951,8.06,9.06,6.47,1.01,9.82,10.6178
2026-04-15T22:32:30+00:00,9.18,10.0628,8.72,10.19,7.19,0.9,10.26,10.6534
2026-04-15T22:35:00+00:00,9.4,10.1274,9.23,10.4,7.78,0.94,11.24,10.6869
2026-04-15T22:37:30+00:00,9.7,10.1888,8.9,10.4,7.51,0.97,12.57,10.7183
2026-04-15T22:40:00+00:00,9.8,10.2472,9.88,11.14,8.48,1.03,12.26,10.7478
2026-04-15T22:42:30+00:00,9.63,10.3027,9.94,11.64,8.33,1.03,10.23,10.7755
2026-04-15T22:45:00+00:00,9.7,10.3554,8.72,10.29,7.36,0.93,10.23,10.8255
2026-04-15T22:47:30+00:00,9.87,10.4054,8.84,10.37,7.23,0.95,10.98,10.8479
2026-04-15T22:50:00+00:00,9.74,10.4528,9.7,11.42,8.45,0.92,9.59,10.8688
2026-04-15T22:52:30+00:00,9.37,10.4976,9.47,10.58,7.96,0.81,6.89,10.8881
2026-04-15T22:55:00+00:00,9.09,10.54,8.15,9.32,6.03,0.73,5.47,10.906
2026-04-15T22:57:30+00:00,9.04,10.58,6.85,8.35,5.11,0.87,5.96,10.9225
2026-04-15T23:00:00+00:00,9.1,10.6178,7.1,8.21,5.67,0.79,7.11,10.9377
2026-04-15T23:02:30+00:00,9.39,10.6534,7.48,8.96,5.92,0.76,9.64,10.9515
2026-04-15T23:05:00+00:00,9.65,10.6869,9.27,10.66,7.38,0.75,11.43,10.9642
2026-04-15T23:07:30+00:00,9.73,10.7183,9.8,11.13,8.66,0.91,11.66,10.8708
2026-04-15T23:10:00+00:00,10.01,10.7478,9.67,10.63,8.74,0.91,13.08,10.78
2026-04-15T23:12:30+00:00,10.05,10.7755,10.39,12.21,9.03,1.06,12.54,10.6916
2026-04-15T23:17:30+00:00,10.07,10.8255,14.18,15.53,13.18,1.05,11.1,10.6057
2026-04-15T23:20:00+00:00,10.09,10.8479,13.23,14.41,12.03,0.85,10.72,10.5221
2026-04-15T23:22:30+00:00,10.01,10.8688,12.92,14.34,11.83,0.77,9.87,10.4408
2026-04-15T23:25:00+00:00,10.26,10.8881,12.54,13.44,11.48,0.7,11.38,10.4334
2026-04-15T23:27:30+00:00,10.18,10.906,13.17,14.25,12.07,0.8,10.36,10.4261
2026-04-15T23:30:00+00:00,10.59,10.9225,10.43,10.43,10.43,0.75,12.87,10.4187
2026-04-15T23:32:30+00:00,10.8,10.9377,11.75,11.75,11.75,1.02,13.54,10.4114
2026-04-15T23:35:00+00:00,10.42,10.9515,12.2,12.2,12.2,1.07,10.13,10.4041
2026-04-15T23:37:30+00:00,10.35,10.9642,10.52,10.52,10.52,0.67,9.48,10.3968
2026-04-15T23:40:00+00:00,10.28,10.8708,10.15,10.15,10.15,0.75,9.08,10.3896
2026-04-15T23:42:30+00:00,10.09,10.78,9.89,9.89,9.89,0.66,7.91,10.3824
2026-04-15T23:45:00+00:00,9.86,10.6916,9.21,9.21,9.21,0.67,6.86,10.3752
2026-04-15T23:47:30+00:00,9.84,10.6057,8.55,8.55,8.55,0.82,7.49,10.368
2026-04-15T23:50:00+00:00,9.58,10.5221,8.75,8.75,8.75,0.64,6.44,10.3608
2026-04-15T23:52:30+00:00,9.48,10.4408,8.08,8.08,8.08,0.69,6.68,10.3537
2026-04-15T23:55:00+00:00,9.34,10.4334,8.07,8.07,8.07,0.52,6.68,10.3466
2026-04-15T23:57:30+00:00,8.87,10.4261,7.94,7.94,7.94,0.51,4.58,10.3395
2026-04-16T00:00:00+00:00,8.92,10.4187,6.64,6.64,6.64,0.87,6.17,10.3324
2026-04-16T00:02:30+00:00,8.89,10.4114,7.38,7.38,7.38,0.58,7.05,10.3254
2026-04-16T00:05:00+00:00,8.89,10.4041,7.73,7.73,7.73,0.43,7.93,10.3184
2026-04-16T00:07:30+00:00,9.18,10.3968,8.12,8.12,8.12,0.27,10.5,10.3114
2026-04-16T00:10:00+00:00,9.69,10.3896,9.44,9.44,9.44,0.2,13.92,10.3044
2026-04-16T00:12:30+00:00,10.19,10.3824,11.32,11.32,11.32,0.76,16.2,10.2974
2026-04-16T00:15:00+00:00,10.66,10.3752,12.83,12.83,12.83,1.18,17.85,10.2905
2026-04-16T00:17:30+00:00,10.56,10.368,14.02,14.02,14.02,1.48,15.28,10.2836
2026-04-16T00:20:00+00:00,10.34,10.3608,12.97,12.97,12.97,1.09,12.45,10.2767
2026-04-16T00:22:30+00:00,9.81,10.3537,11.6,11.6,11.6,0.62,8.0,10.2698
2026-04-16T00:25:00+00:00,9.22,10.3466,9.34,9.34,9.34,0.15,4.17,10.263
2026-04-16T00:27:30+00:00,8.65,10.3395,7.22,7.22,7.22,0.75,2.2,10.2561
2026-04-16T00:30:00+00:00,8.23,10.3324,5.52,5.52,5.52,1.22,2.2,10.2493
2026-04-16T00:32:30+00:00,8.1,10.3254,4.63,4.63,4.63,1.41,2.2,10.2425
2026-04-16T00:35:00+00:00,8.01,10.3184,4.93,4.93,4.93,1.23,3.21,10.2358
2026-04-16T00:37:30+00:00,8.16,10.3114,5.38,5.38,5.38,1.01,5.72,10.229
2026-04-16T00:40:00+00:00,8.32,10.3044,6.59,6.59,6.59,0.56,7.93,10.2223
2026-04-16T00:42:30+00:00,8.33,10.2974,7.66,7.66,7.66,0.2,8.62,10.2156
2026-04-16T00:45:00+00:00,8.34,10.2905,8.02,8.02,8.02,0.11,9.1,10.2089
2026-04-16T00:47:30+00:00,8.65,10.2836,8.31,8.31,8.31,0.14,11.31,10.2023
2026-04-16T00:50:00+00:00,8.85,10.2767,9.52,9.52,9.52,0.49,12.33,10.1956
2026-04-16T00:52:30+00:00,9.13,10.2698,10.2,10.2,10.2,0.68,13.46,10.189
2026-04-16T00:55:00+00:00,9.49,10.263,10.96,10.96,10.96,0.88,14.68,10.1824
2026-04-16T00:57:30+00:00,9.87,10.2561,11.91,11.91,11.91,1.12,15.72,10.1759
2026-04-16T01:00:00+00:00,9.98,10.2493,12.71,12.71,12.71,1.31,14.74,10.1693
2026-04-16T01:02:30+00:00,9.79,10.2425,12.46,12.46,12.46,1.15,12.04,10.1628
2026-04-16T01:05:00+00:00,9.91,10.2358,11.15,11.15,11.15,0.7,11.85,10.1563
2026-04-16T01:07:30+00:00,10.03,10.229,11.13,11.13,11.13,0.64,11.74,10.1498
2026-04-16T01:10:00+00:00,9.83,10.2223,11.14,11.14,11.14,0.6,9.58,10.1433
2026-04-16T01:12:30+00:00,9.74,10.2156,10.06,10.06,10.06,0.25,8.57,10.1368
2026-04-16T01:15:00+00:00,9.89,10.2089,9.51,9.51,9.51,0.13,9.55,10.1304
2026-04-16T01:17:30+00:00,10.01,10.2023,9.95,9.95,9.95,0.2,10.19,10.124
2026-04-16T01:20:00+00:00,10.1,10.1956,10.26,10.26,10.26,0.27,10.51,10.1176
2026-04-16T01:22:30+00:00,10.02,10.189,10.42,10.42,10.42,0.3,9.67,10.1112
2026-04-16T01:25:00+00:00,9.86,10.1824,9.99,9.99,9.99,0.18,8.53,10.1049
2026-04-16T01:27:30+00:00,9.85,10.1759,9.37,9.37,9.37,0.15,8.66,10.0986
2026-04-16T01:30:00+00:00,9.91,10.1693,9.36,9.36,9.36,0.15,9.29,10.0923
2026-04-16T01:32:30+00:00,9.79,10.1628,9.64,9.64,9.64,0.14,8.62,10.086
2026-04-16T01:35:00+00:00,9.89,10.1563,9.25,9.25,9.25,0.16,9.57,10.0797
2026-04-16T01:37:30+00:00,9.61,10.1498,9.7,9.7,9.7,0.15,7.75,10.0734
2026-04-16T01:40:00+00:00,9.04,10.1433,8.72,8.72,8.72,0.26,4.6,10.0672
2026-04-16T01:42:30+00:00,8.93,10.1368,6.89,6.89,6.89,0.75,5.0,10.061
2026-04-16T01:45:00+00:00,8.99,10.1304,6.97,6.97,6.97,0.68,6.56,10.0548
2026-04-16T01:47:30+00:00,8.96,10.124,7.62,7.62,7.62,0.44,7.24,10.0486
2026-04-16T01:50:00+00:00,9.06,10.1176,7.88,7.88,7.88,0.32,8.67,10.0425
2026-04-16T01:52:30+00:00,9.17,10.1112,8.56,8.56,8.56,0.15,9.84,10.0364
2026-04-16T01:55:00+00:00,9.07,10.1049,9.17,9.17,9.17,0.22,9.25,10.0302
2026-04-16T01:57:30+00:00,9.2,10.0986,8.9,8.9,8.9,0.17,10.3,10.0241
2026-04-16T02:00:00+00:00,9.29,10.0923,9.47,9.47,9.47,0.31,10.8,10.0181
2026-04-16T02:02:30+00:00,9.2,10.086,9.8,9.8,9.8,0.4,9.89,10.012
2026-04-16T02:05:00+00:00,9.13,10.0797,9.39,9.39,9.39,0.29,9.34,10.006
2026-04-16T02:07:30+00:00,9.24,10.0734,9.14,9.14,9.14,0.23,10.05,10.0
2026-04-16T02:10:00+00:00,9.27,10.0672,9.52,9.52,9.52,0.32,10.07,9.994
2026-04-16T02:12:30+00:00,9.38,10.061,9.57,9.57,9.57,0.33,10.57,9.988
2026-04-16T02:15:00+00:00,9.2,10.0548,9.87,9.87,9.87,0.41,9.1,9.982
2026-04-16T02:17:30+00:00,9.1,10.0486,9.14,9.14,9.14,0.22,8.39,9.976
2026-04-16T02:20:00+00:00,9.09,10.0425,8.77,8.77,8.77,0.16,8.46,9.97
2026-04-16T02:22:30+00:00,9.14,10.0364,8.76,8.76,8.76,0.16,8.95,9.9641
2026-04-16T02:25:00+00:00,8.83,10.0302,8.99,8.99,8.99,0.2,6.9,9.9581
2026-04-16T02:27:30+00:00,8.74,10.0241,7.9,7.9,7.9,0.26,6.85,9.9521
2026-04-16T02:30:00+00:00,8.67,10.0181,7.78,7.78,7.78,0.27,6.9,9.9462
2026-04-16T02:32:30+00:00,8.61,10.012,7.73,7.73,7.73,0.26,7.08,9.9403
2026-04-16T02:35:00+00:00,8.5,10.006,7.74,7.74,7.74,0.24,6.85,9.9343
2026-04-16T02:37:30+00:00,8.19,10.0,7.56,7.56,7.56,0.26,5.39,9.9284
2026-04-16T02:40:00+00:00,8.26,9.994,6.72,6.72,6.72,0.45,6.71,9.9225
2026-04-16T02:42:30+00:00,8.63,9.988,7.29,7.29,7.29,0.27,9.86,9.9166
2026-04-16T02:45:00+00:00,8.7,9.982,8.89,8.89,8.89,0.34,10.24,9.9107
2026-04-16T02:47:30+00:00,8.73,9.976,9.15,9.15,9.15,0.42,10.19,9.9048
2026-04-16T02:50:00+00:00,8.89,9.97,9.2,9.2,9.2,0.43,11.0,9.8989
2026-04-16T02:52:30+00:00,9.02,9.9641,9.7,9.7,9.7,0.56,11.42,9.893
2026-04-16T02:55:00+00:00,9.0,9.9581,10.02,10.02,10.02,0.64,10.63,9.8871
2026-04-16T02:57:30+00:00,8.94,9.9521,9.72,9.72,9.72,0.52,9.72,9.8813
2026-04-16T03:00:00+00:00,9.12,9.9462,9.31,9.31,9.31,0.39,10.64,9.8754
2026-04-16T03:02:30+00:00,9.02,9.9403,9.82,9.82,9.82,0.52,9.45,9.8695
2026-04-16T03:05:00+00:00,8.84,9.9343,9.26,9.26,9.26,0.35,8.01,9.8637
2026-04-16T03:07:30+00:00,8.91,9.9284,8.52,8.52,8.52,0.18,8.53,9.8578
2026-04-16T03:10:00+00:00,9.06,9.9225,8.75,8.75,8.75,0.22,9.58,9.852
2026-04-16T03:12:30+00:00,9.19,9.9166,9.27,9.27,9.27,0.34,10.2,9.8462
2026-04-16T03:15:00+00:00,9.11,9.9107,9.62,9.62,9.62,0.42,9.39,9.8403
2026-04-16T03:17:30+00:00,9.13,9.9048,9.24,9.24,9.24,0.31,9.37,9.8345
2026-04-16T03:20:00+00:00,9.04,9.8989,9.24,9.24,9.24,0.3,8.56,9.8287
2026-04-16T03:22:30+00:00,8.92,9.893,8.81,8.81,8.81,0.21,7.85,9.8229
2026-04-16T03:25:00+00:00,9.05,9.8871,8.41,8.41,8.41,0.17,8.9,9.8171
2026-04-16T03:27:30+00:00,9.02,9.8813,8.91,8.91,8.91,0.23,8.74,9.8113
2026-04-16T03:30:00+00:00,9.08,9.8754,8.82,8.82,8.82,0.22,9.22,9.8055
2026-04-16T03:32:30+00:00,8.81,9.8695,9.06,9.06,9.06,0.27,7.33,9.7998
2026-04-16T03:35:00+00:00,8.52,9.8637,8.07,8.07,8.07,0.2,5.79,9.794
2026-04-16T03:37:30+00:00,8.63,9.8578,7.19,7.19,7.19,0.38,7.27,9.7882
2026-04-16T03:40:00+00:00,8.82,9.852,7.84,7.84,7.84,0.21,8.98,9.7825
2026-04-16T03:42:30+00:00,8.75,9.8462,8.69,8.69,8.69,0.24,8.58,9.7767
2026-04-16T03:45:00+00:00,8.48,9.8403,8.49,8.49,8.49,0.21,6.93,9.771
2026-04-16T03:47:30+00:00,8.29,9.8345,7.61,7.61,7.61,0.23,6.15,9.7652
2026-04-16T03:50:00+00:00,8.01,9.8287,7.14,7.14,7.14,0.31,4.98,9.7595
2026-04-16T03:52:30+00:00,7.66,9.8229,6.42,6.42,6.42,0.47,3.73,9.7538
2026-04-16T03:55:00+00:00,7.56,9.8171,5.55,5.55,5.55,0.68,4.17,9.7481
2026-04-16T03:57:30+00:00,7.68,9.8113,5.68,5.68,5.68,0.59,6.18,9.7424
2026-04-16T04:00:00+00:00,7.83,9.8055,6.6,6.6,6.6,0.29,7.93,9.7367
2026-04-16T04:02:30+00:00,7.99,9.7998,7.46,7.46,7.46,0.19,9.28,9.731
2026-04-16T04:05:00+00:00,8.21,9.794,8.2,8.2,8.2,0.36,10.75,9.7253
2026-04-16T04:07:30+00:00,8.4,9.7882,9.04,9.04,9.04,0.6,11.59,9.7196
2026-04-16T04:10:00+00:00,8.35,9.7825,9.61,9.61,9.61,0.75,10.5,9.7139
2026-04-16T04:12:30+00:00,8.5,9.7767,9.19,9.19,9.19,0.6,11.03,9.7082
2026-04-16T04:15:00+00:00,8.74,9.771,9.57,9.57,9.57,0.69,11.88,9.7026
2026-04-16T04:17:30+00:00,8.77,9.7652,10.13,10.13,10.13,0.82,11.17,9.6969
2026-04-16T04:20:00+00:00,8.93,9.7595,9.9,9.9,9.9,0.72,11.46,9.6912
2026-04-16T04:22:30+00:00,9.05,9.7538,10.15,10.15,10.15,0.76,11.42,9.6856
2026-04-16T04:25:00+00:00,9.12,9.7481,10.24,10.24,10.24,0.74,11.0,9.68
2026-04-16T04:27:30+00:00,9.43,9.7424,10.12,10.12,10.12,0.67,12.28,9.6743
2026-04-16T04:30:00+00:00,9.43,9.7367,10.86,10.86,10.86,0.84,11.3,9.6687
2026-04-16T04:32:30+00:00,9.35,9.731,10.46,10.46,10.46,0.68,9.93,9.6631
2026-04-16T04:35:00+00:00,8.98,9.7253,9.82,9.82,9.82,0.46,6.99,9.6575
2026-04-16T04:37:30+00:00,8.88,9.7196,8.28,8.28,8.28,0.19,6.52,9.6519
2026-04-16T04:40:00+00:00,9.17,9.7139,7.92,7.92,7.92,0.25,8.86,9.6463
2026-04-16T04:42:30+00:00,9.3,9.7082,9.03,9.03,9.03,0.25,9.64,9.6407
2026-04-16T04:45:00+00:00,9.47,9.7026,9.43,9.43,9.43,0.33,10.66,9.6351
2026-04-16T04:47:30+00:00,9.59,9.6969,9.97,9.97,9.97,0.47,11.07,9.6295
2026-04-16T04:50:00+00:00,9.43,9.6912,10.24,10.24,10.24,0.53,9.46,9.6239
2026-04-16T04:52:30+00:00,9.18,9.6856,9.46,9.46,9.46,0.3,7.67,9.6184
2026-04-16T04:55:00+00:00,8.76,9.68,8.51,8.51,8.51,0.18,5.16,9.6128
2026-04-16T04:57:30+00:00,8.37,9.6743,7.11,7.11,7.11,0.49,3.58,9.6072
2026-04-16T05:00:00+00:00,8.34,9.6687,6.02,6.02,6.02,0.77,4.52,9.6017
2026-04-16T05:02:30+00:00,8.33,9.6631,6.38,6.38,6.38,0.61,5.64,9.5961
2026-04-16T05:05:00+00:00,8.12,9.6575,6.8,6.8,6.8,0.45,5.16,9.5906
2026-04-16T05:07:30+00:00,8.25,9.6519,6.43,6.43,6.43,0.51,7.1,9.5851
2026-04-16T05:10:00+00:00,8.38,9.6463,7.33,7.33,7.33,0.23,8.57,9.5795
2026-04-16T05:12:30+00:00,8.45,9.6407,8.06,8.06,8.06,0.2,9.35,9.574
2026-04-16T05:15:00+00:00,8.55,9.6351,8.49,8.49,8.49,0.3,10.04,9.5685
2026-04-16T05:17:30+00:00,8.47,9.6295,8.91,8.91,8.91,0.42,9.34,9.563
2026-04-16T05:20:00+00:00,8.69,9.6239,8.62,8.62,8.62,0.34,10.71,9.5575
2026-04-16T05:22:30+00:00,8.46,9.6184,9.39,9.39,9.39,0.55,8.71,9.552
2026-04-16T05:25:00+00:00,8.4,9.6128,8.43,8.43,8.43,0.28,8.32,9.5465
2026-04-16T05:27:30+00:00,8.37,9.6072,8.24,8.24,8.24,0.23,8.17,9.541
2026-04-16T05:30:00+00:00,8.26,9.6017,8.16,8.16,8.16,0.22,7.44,9.5356
2026-04-16T05:32:30+00:00,8.15,9.5961,7.77,7.77,7.77,0.17,6.94,9.5301
2026-04-16T05:35:00+00:00,8.15,9.5906,7.46,7.46,7.46,0.18,7.29,9.5246
2026-04-16T05:37:30+00:00,8.17,9.5851,7.59,7.59,7.59,0.17,7.73,9.5192
2026-04-16T05:40:00+00:00,8.0,9.5795,7.79,7.79,7.79,0.18,6.83,9.5137
2026-04-16T05:42:30+00:00,8.17,9.574,7.3,7.3,7.3,0.18,8.28,9.5083
2026-04-16T05:45:00+00:00,8.2,9.5685,8.01,8.01,8.01,0.23,8.58,9.5029
2026-04-16T05:47:30+00:00,8.31,9.563,8.18,8.18,8.18,0.27,9.32,9.4974
2026-04-16T05:50:00+00:00,8.44,9.5575,8.59,8.59,8.59,0.38,10.01,9.492
2026-04-16T05:52:30+00:00,8.69,9.552,9.0,9.0,9.0,0.48,11.27,9.4866
2026-04-16T05:55:00+00:00,8.93,9.5465,9.74,9.74,9.74,0.68,12.22,9.4812
2026-04-16T05:57:30+00:00,9.05,9.541,10.36,10.36,10.36,0.83,12.09,9.4758
2026-04-16T06:00:00+00:00,8.8,9.5356,10.44,10.44,10.44,0.82,9.46,9.4704
2026-04-16T06:02:30+00:00,8.87,9.5301,9.18,9.18,9.18,0.42,9.53,9.465
2026-04-16T06:05:00+00:00,8.65,9.5246,9.24,9.24,9.24,0.41,7.65,9.4596
2026-04-16T06:07:30+00:00,8.25,9.5192,8.27,8.27,8.27,0.18,5.07,9.4542
2026-04-16T06:10:00+00:00,7.85,9.5137,6.86,6.86,6.86,0.39,3.22,9.4488
2026-04-16T06:12:30+00:00,7.87,9.5083,5.65,5.65,5.65,0.71,4.39,9.4435
2026-04-16T06:15:00+00:00,8.28,9.5029,6.13,6.13,6.13,0.53,8.13,9.4381
2026-04-16T06:17:30+00:00,8.47,9.4974,7.94,7.94,7.94,0.18,9.61,9.4328
2026-04-16T06:20:00+00:00,8.56,9.492,8.72,8.72,8.72,0.36,10.07,9.4274
2026-04-16T06:22:30+00:00,8.27,9.4866,9.02,9.02,9.02,0.44,7.85,9.4221
2026-04-16T06:25:00+00:00,8.37,9.4812,7.93,7.93,7.93,0.17,8.66,9.4167
2026-04-16T06:27:30+00:00,8.25,9.4758,8.34,8.34,8.34,0.26,7.84,9.4114
2026-04-16T06:30:00+00:00,8.29,9.4704,7.92,7.92,7.92,0.17,8.24,9.4061
2026-04-16T06:32:30+00:00,8.21,9.465,8.11,8.11,8.11,0.21,7.8,9.4007
2026-04-16T06:35:00+00:00,8.33,9.4596,7.88,7.88,7.88,0.17,8.73,9.3954
2026-04-16T06:37:30+00:00,8.49,9.4542,8.35,8.35,8.35,0.27,9.75,9.3901
2026-04-16T06:40:00+00:00,8.46,9.4488,8.91,8.91,8.91,0.41,9.23,9.3848
2026-04-16T06:42:30+00:00,8.52,9.4435,8.7,8.7,8.7,0.34,9.42,9.3795
2026-04-16T06:45:00+00:00,8.37,9.4381,8.83,8.83,8.83,0.37,8.16,9.3742
2026-04-16T06:47:30+00:00,8.01,9.4328,8.21,8.21,8.21,0.21,5.77,9.369
2026-04-16T06:50:00+00:00,7.77,9.4274,6.94,6.94,6.94,0.28,4.68,9.3637
2026-04-16T06:52:30+00:00,8.08,9.4221,6.26,6.26,6.26,0.45,7.57,9.3584
2026-04-16T06:55:00+00:00,8.21,9.4167,7.64,7.64,7.64,0.15,8.73,9.3531
2026-04-16T06:57:30+00:00,8.64,9.4114,8.23,8.23,8.23,0.25,11.55,9.3479
2026-04-16T07:00:00+00:00,8.71,9.4061,9.74,9.74,9.74,0.68,11.34,9.3426
2026-04-16T07:02:30+00:00,8.78,9.4007,9.77,9.77,9.77,0.66,11.15,9.3374
2026-04-16T07:05:00+00:00,8.67,9.3954,9.8,9.8,9.8,0.64,9.68,9.3321
2026-04-16T07:07:30+00:00,8.62,9.3901,9.13,9.13,9.13,0.41,8.99,9.3269
2026-04-16T07:10:00+00:00,8.48,9.3848,8.8,8.8,8.8,0.31,7.79,9.3217
2026-04-16T07:12:30+00:00,8.5,9.3795,8.18,8.18,8.18,0.16,7.96,9.3165
2026-04-16T07:15:00+00:00,8.51,9.3742,8.24,8.24,8.24,0.16,8.09,9.3112
2026-04-16T07:17:30+00:00,8.37,9.369,8.27,8.27,8.27,0.16,7.17,9.306
2026-04-16T07:20:00+00:00,8.25,9.3637,7.77,7.77,7.77,0.14,6.67,9.2956
2026-04-16T07:22:30+00:00,8.6,9.3584,7.45,7.45,7.45,0.2,9.42,9.2904
2026-04-16T07:25:00+00:00,8.92,9.3531,8.82,8.82,8.82,0.31,11.32,9.2852
2026-04-16T07:27:30+00:00,8.96,9.3479,9.86,9.86,9.86,0.6,11.04,9.2801
2026-04-16T07:30:00+00:00,9.22,9.3426,9.83,9.83,9.83,0.56,12.16,9.2749
2026-04-16T07:32:30+00:00,9.24,9.3374,10.51,10.51,10.51,0.73,11.44,9.2697
2026-04-16T07:35:00+00:00,9.26,9.3321,10.27,10.27,10.27,0.62,10.81,9.2646
2026-04-16T07:37:30+00:00,9.35,9.3269,10.03,10.03,10.03,0.52,10.83,9.2594
2026-04-16T07:40:00+00:00,9.49,9.3217,10.1,10.1,10.1,0.51,11.15,9.2542
2026-04-16T07:42:30+00:00,9.15,9.3165,10.33,10.33,10.33,0.54,8.2,9.2491
2026-04-16T07:45:00+00:00,8.76,9.3112,8.84,8.84,8.84,0.13,5.65,9.244
2026-04-16T07:47:30+00:00,8.47,9.306,7.45,7.45,7.45,0.39,4.33,9.2388
2026-04-16T07:52:30+00:00,8.47,9.2956,6.95,6.95,6.95,0.48,6.14,9.2337
2026-04-16T07:55:00+00:00,8.54,9.2904,7.22,7.22,7.22,0.37,7.31,9.2286
2026-04-16T07:57:30+00:00,8.63,9.2852,7.73,7.73,7.73,0.2,8.44,9.198
2026-04-16T08:00:00+00:00,8.68,9.2801,8.28,8.28,8.28,0.11,8.97,9.1087
2026-04-16T08:02:30+00:00,8.63,9.2749,8.56,8.56,8.56,0.16,8.76,8.8672
2026-04-16T08:05:00+00:00,8.5,9.2697,8.46,8.46,8.46,0.14,7.94,7.1006
2026-04-16T08:07:30+00:00,8.48,9.2646,8.05,8.05,8.05,0.11,8.12,5.2185
